Category,Product Name
"Bakery, Cakes & Dairy","Tofu Paneer - Rich In Protein, Calcium, Excellent Taste & Texture"
"Bakery, Cakes & Dairy",Cooking Butter - Unsalted
"Bakery, Cakes & Dairy","Cheese Slice - Rich In Protein, Calcium, Enhance Taste & Flavour"
"Bakery, Cakes & Dairy",Milkmaid Sweetened Condensed Milk
"Bakery, Cakes & Dairy",Dairy Whitener
"Bakery, Cakes & Dairy","Fruit Yoghurt - Mango, Great Source Of Probiotics, Light & Healthy"
"Bakery, Cakes & Dairy",Curd - Premium
"Bakery, Cakes & Dairy",Pasteurised Butter Chiplets
"Bakery, Cakes & Dairy",Fruit Yoghurt - Blueberry
"Bakery, Cakes & Dairy",Chocolate Brownie Ice Cream
"Bakery, Cakes & Dairy",Bread - Brown
"Bakery, Cakes & Dairy","Fruit Yoghurt - Strawberry, Great Source Of Probiotics, Light & Healthy"
"Bakery, Cakes & Dairy",Processed Cheese Block
"Bakery, Cakes & Dairy",Malai Paneer - Cubes
Beverages,"Natural Mineral Water - With Magnesium, Sodium & Calcium"
Beverages,Drinking Water With Added Minerals
Beverages,Best Seller Sampler Box Tea Bags Assortment
Beverages,Tea
Beverages,Leaf Tea
Beverages,Tea
Beverages,100% Tender Coconut Water - No Added Sugar & Concentrates
Beverages,Tea - Natural Care
Beverages,"Coffee - Powder, Speciality Blend Of Coffee & Chicory Powder"
Beverages,Green Tea - Ginger Mint Lemon
Beverages,Instant Coffee
Beverages,Coffee - Sunrise
Beverages,Soft Drink
Beverages,Premium Leaf Tea - Strong & Refreshing
Beverages,"Plant Protein Powder - Cafe Mocha Flavour For Women, Gut-Friendly Probiotics"
Beverages,Classic 100% Pure Instant Coffee
Beverages,"Soft Drink - Zero Sugar, No Calories"
Beverages,Blend Instant Coffee Powder - Festive Edition- Rich & Smooth
Beverages,Chocolate Nutrition Drink
Beverages,Tea
Beverages,Filter Coffee - Green Label
Beverages,Soft Drink - Original Taste
Beverages,Coffee Powder Extra Strong
Beverages,Tea
Beverages,Tea
Beverages,Nutrition Drink - Energy & Sports
Beverages,Nutrition Drink - Original
Beverages,Drinking Water With Added Minerals
Beverages,Goodness Of 5 Natural Flavours
Beverages,Coffee - Special Gold
Beverages,100% Tender Coconut Water - No Added Sugar
Beverages,Darjeeling Tea - Long Leaf
Beverages,7+ Specialized Nutrition Drink Powder With Oats & Almonds - Chocolate Flavour
Beverages,Fruit Juice - Mango
Beverages,Soft Drink
Beverages,Cold Extracted Juice - Valencia Orange
Beverages,Nutrition Drink Chocolate
Beverages,"Fruit Juice - Delight, Litchi"
Beverages,Nutrition Drink Vanilla Delight
Beverages,Fruit Power Mixed Fruit Juice
Beverages,100 % Apple Juice - With No Added Sugar and Preservative
Beverages,"Fruit Juice - Delight, Orange"
Beverages,Soft Drink
Beverages,Soda - Original Ginger Ale
Beverages,"Diabetes Care Nutrition Drink - Helps Control Blood Sugar Levels, Vanilla Flavour"
Beverages,"Fruit Juice - Delight, Apple"
Beverages,Xtra Coffee
Beverages,Indian Tonic Water
Beverages,"Grand Classic Instant Coffee - Flavour Locked Decoction Crystals, Strong Taste & Rich Aroma"
Beverages,"Soft Drink - Orange Flavoured, Refreshing"
Beverages,Coffee - Eighty Degree
Snacks & Branded Foods,Elbow Macaroni
Snacks & Branded Foods,2-Minute Instant Noodles - Masala
Snacks & Branded Foods,"100% Rolled Oats - High In Fibre, Gluten-Free, Ideal Breakfast For Weight Loss"
Snacks & Branded Foods,Idly & Dosa Batter
Snacks & Branded Foods,Namkeen - Bhujia Sev
Snacks & Branded Foods,"Marie Gold Biscuit - Crunchy, Light, Zero Trans Fat, Ready To Eat"
Snacks & Branded Foods,"Frozen Sweet Corn - Preservative Free, Fresh & Juicy Kernels"
Snacks & Branded Foods,"Oats Breakfast Cereal - Rich In Protein, Dietary Fibre, Nutritious, Easy To Cook"
Snacks & Branded Foods,Good Day - Cashew Cookies
Snacks & Branded Foods,Kaju Katli / Kaju Barfi - Premium Mithai
Snacks & Branded Foods,Muesli Fruit Nut & Seeds - 12 In 1 Power Breakfast
Snacks & Branded Foods,Bourbon Cream Biscuit - Chocolate Flavor
Snacks & Branded Foods,"nutri choice Digestive High Fibre Biscuits - Made From Whole Wheat & Bran, Healthy Snack"
Snacks & Branded Foods,Potato Chips - American Style Cream & Onion Flavour
Snacks & Branded Foods,Frozen Green Peas
Snacks & Branded Foods,Potato Chips - India's Masala Magic Flavour
Snacks & Branded Foods,Gluco Biscuits - Parle-G
Snacks & Branded Foods,Hazelnut Spread with Cocoa
Snacks & Branded Foods,"Nutri-licious Masala Veg Atta Noodles - Pouch, 290 g, Pack of 2"
Snacks & Branded Foods,Jam - Mixed Fruit
Snacks & Branded Foods,100% Pure Honey - Sourced From Pristine Sources Like Himalayas & Sunderbans
Snacks & Branded Foods,Vanilla Flavour Creme Sandwich Biscuit
Snacks & Branded Foods,nutri choice Digestive Zero (No Maida & Zero Added Sugar)
Snacks & Branded Foods,Namkeen - Moong Dal
Snacks & Branded Foods,Namkeen - Aloo Bhujia
Snacks & Branded Foods,Corn Flakes - Original
Snacks & Branded Foods,Vermicelli
Snacks & Branded Foods,Original Style Potato Chips - Chilli Sprinkled
Snacks & Branded Foods,Fresh Tomato Ketchup
Snacks & Branded Foods,Vermicelli - Roasted
Snacks & Branded Foods,Treat - JimJam Biscuits
Snacks & Branded Foods,"Kitkat Minis, Chocolate Coated Wafer Bar, Share Bag"
Snacks & Branded Foods,Hot & Sweet Tomato Chilli Sauce
Snacks & Branded Foods,Platina Hide & Seek Chocolate Chip Cookies
Snacks & Branded Foods,Dark Fantasy Choco Fills
Snacks & Branded Foods,50-50 Maska Chaska Salted Biscuits
Snacks & Branded Foods,Namkeen - Lite Chiwda
Snacks & Branded Foods,Potato Chips - Classic Salted
Snacks & Branded Foods,Durum Wheat Pasta - Penne Rigate
Snacks & Branded Foods,Boondi
Snacks & Branded Foods,Minis Chocolate Home Treats Pack
Snacks & Branded Foods,Monaco Classic
Snacks & Branded Foods,Vermicelli
Snacks & Branded Foods,Synthetic Vinegar
Snacks & Branded Foods,"Tomato Ketchup - Classic Blend, Rich & Thick Condiment"
Snacks & Branded Foods,Good Day Butter Cookies
Snacks & Branded Foods,"Honey - 100% Pure, No Sugar Adulteration"
Snacks & Branded Foods,"Chikki, Peanut Bar"
Snacks & Branded Foods,Namkeen - Khatta Meetha
Snacks & Branded Foods,Frozen - Sweet Corn
Snacks & Branded Foods,"Kerala Banana Chips - Original Style, Thin & Crispy, Delicious"
Snacks & Branded Foods,Namkeen - Lite Chiwda
Beauty & Hygiene,Hyaluron Moisture 72H Moisture Filling Shampoo | With Hyaluronic Acid | For Dry & Dehydrated Hair | Adds Shine & Bounce
Beauty & Hygiene,Superior Sandalwood Oil Soap
Beauty & Hygiene,Loreal Paris Total Repair 5 Shampoo with Keratin XS
Beauty & Hygiene,Cream Beauty Bathing Bar
Beauty & Hygiene,Antiseptic Disinfectant Liquid
Beauty & Hygiene,"Liquid Handwash Refill - Skincare Moisturizing Hand Wash Antibacterial Formula | 10x Better Germ Protection,"
Beauty & Hygiene,Charcoal Clean Gel Toothpaste - Bamboo Charcoal & Mint
Beauty & Hygiene,Coconut Oil - 100% Pure
Beauty & Hygiene,Pure & Gentle Bathing Bar (Buy 4 Get 1 Free)
Beauty & Hygiene,Extraordinary Oil Serum
Beauty & Hygiene,"Toothpaste - Maxfresh Spicy Red, Gel"
Beauty & Hygiene,Strong Teeth Anticavity Toothpaste
Beauty & Hygiene,"Toothpaste Combo Pack - Repair & Protect, For Deep Repair Of Sensitive Teeth"
Beauty & Hygiene,"Ultra Clean Sanitary Pads For Women, XL+"
Beauty & Hygiene,Hyaluron Moisture 72H Moisture Sealing Conditioner - For Dehydrated Hair
Beauty & Hygiene,Liquid Handwash Refill - Original | 10x Better Germ Protection
Beauty & Hygiene,"Bindazzz Nights Sanitary Pads - Wider Back, Up To 0% Leak, Provides All Night Protection, XXXL"
Beauty & Hygiene,Super Saver Pack - Body Milk Nourishing Lotion
Beauty & Hygiene,"Toothpaste - Maxfresh Blue Peppermint Ice, Gel"
Beauty & Hygiene,Total Advanced Health Anticavity Toothpaste
Beauty & Hygiene,"Paste, Ayurvedic Fluoride Free Paste"
Beauty & Hygiene,"Toothpaste - For Complete Gum Care, Paraben & Fluoride Free"
Beauty & Hygiene,"Mach 3 Bladed Shaving Cartridges/Razor - With Lubrication Strip, Protects Skin"
Beauty & Hygiene,Mouthwash - Cool Mint
Beauty & Hygiene,"Ultra Soft Air Fresh Sanitary Pads - With Wider & Longer Back, XL"
Beauty & Hygiene,Dry Max All Nights XL - Sanitary Pads For Women
Beauty & Hygiene,Pearl & Beauty Women Deodorant Roll-On - For Smooth & Beautiful Underarms
Beauty & Hygiene,"Toothpaste Combo Pack - Rapid Relief, Sensitive To Help Beat Sensitivity Fast"
Beauty & Hygiene,Hand Wash - Masterblaster
Beauty & Hygiene,Deeply Nourishing and Moisturizing Body Wash For Soft & Smooth Skin
Beauty & Hygiene,"Toothpaste - Fresh Gel, Sensitive For Daily Sensitivity Protection, Combo Pack"
Beauty & Hygiene,Nutri Serum Hair Fall Rescue Nourishing Shampoo
Beauty & Hygiene,Ayurvedic Soap Classic for Naturally Radiant Skin
Beauty & Hygiene,Casting Creme Gloss Hair Colour
Beauty & Hygiene,"Smooth & Silky Anti-Dandruff Shampoo - Smooth Hair from Root to Tip, Upto 100% Dandruff Free"
Beauty & Hygiene,Dant Kanti - Regular Dental Cream
Beauty & Hygiene,Visible White Toothpaste - Sparkling Mint
Beauty & Hygiene,"Advansed Gold Coconut Hair Oil - For Long & Strong Hair, 100% Pure"
Beauty & Hygiene,Excellence Creme Hair Colour
Beauty & Hygiene,"Everfresh+ Anti-Germ Gel Toothpaste Red Hot, 3x(2x150 g) Multipack"
Beauty & Hygiene,Pure & Gentle Body Wash - Original
Beauty & Hygiene,"Fresh Celebration Unique Gel Bar - With Skin Conditioner, Dermatologically Tested"
Beauty & Hygiene,"Original Deodorant & Complexion Soap, 99.9% Germ Protection"
Beauty & Hygiene,Keratin Smooth Shampoo
Beauty & Hygiene,Cocoa Nourish Oil-In-Lotion
Beauty & Hygiene,Fresh Mint Sensitive Toothpaste - For Strong Teeth & Healthy Gums
Beauty & Hygiene,Germ Protection Wet Wipes - For Skin & Surfaces
Beauty & Hygiene,Soft & Fresh Soap Bar
Beauty & Hygiene,Bindazzz Nights Period Panties - M To L
Beauty & Hygiene,Simply Venus 3 Blade Hair Removal Razor - For Women
Beauty & Hygiene,Intensive Care Deep Moisture Body Lotion
Beauty & Hygiene,Sensitive Toothbrush - With Soft Rounded Bristles
Cleaning & Household,Dishwash Liquid - Lemon With Aloe Vera
Cleaning & Household,Disinfectant Toilet Cleaner Liquid - Original
Cleaning & Household,Camphor Tablets - Pure
Cleaning & Household,Matic Powder Front Load
Cleaning & Household,Dishwash Bar - Lemon
Cleaning & Household,"Matic Front Load Liquid Detergent, Designed For Tough Stain Removal Refill Pack"
Cleaning & Household,Kitchen Tissue Paper Roll - 2 Ply
Cleaning & Household,Matic Top Load Liquid Detergent Refill
Cleaning & Household,Disinfectant Surface & Floor Cleaner Liquid - Citrus
Cleaning & Household,Camphor Bhimseni Flakes - 100% Pure
Cleaning & Household,Detergent Washing Powder - Matic Front Load
Cleaning & Household,Disinfectant Bathroom Cleaner Liquid - Lemon
Cleaning & Household,Matic Front Load Liquid Detergent
Cleaning & Household,Dishwash Liquid Gel Lemon Refill Pouch
Cleaning & Household,Sandal Agarbatti
Cleaning & Household,Antiseptic Disinfectant Liquid
Cleaning & Household,Cockroach Killer Spray
Cleaning & Household,After Wash Fabric Conditioner - Lily Fresh
Cleaning & Household,Easy Wash Detergent Powder
Cleaning & Household,"Disinfectant Toilet Cleaner Liquid - Jasmine, Removes Dirt & Stains"
Cleaning & Household,Matic Liquid Detergent -  For Top Load Washing
Cleaning & Household,"Garbage Bags - Medium, Blue, 48 x 53 cm"
Cleaning & Household,After Wash Morning Fresh Fabric Conditioner
Cleaning & Household,"Garbage Bags - Medium, Green, 48 x 53 cm"
Cleaning & Household,Matic Top Load Liquid Detergent
Cleaning & Household,Double Power Detergent Washing Powder Jasmine & Rose
Cleaning & Household,Floor Cleaner Herbal
Cleaning & Household,Disinfectant Floor Surface Cleaner Liquid - Citrus Lemon
Cleaning & Household,Detergent Washing Powder - Matic Top Load
Cleaning & Household,White & Shine Disinfectant Toilet Cleaner - Bleach
Cleaning & Household,"Power Pocket - Bathroom Air Fragrance, Assorted"
Cleaning & Household,Toilet Cleaner - Original
Cleaning & Household,Dishwash Liquid Gel - Lime
Cleaning & Household,Kitchen Towel
Cleaning & Household,"Glass & Surface Cleaner Liquid Spray, Regular"
Cleaning & Household,"Power Activ+ Liquid Vapourizer, Mosquito Repellent Refill"
Cleaning & Household,Disinfectant Surface & Floor Cleaner Liquid Refill Pack - Citrus
Cleaning & Household,"Glass & Surface Cleaner Liquid, Refill"
Cleaning & Household,Matic Top Load Detergent Powder
Cleaning & Household,Green Lemon & Jasmine Detergent Powder
Cleaning & Household,Kitchen tissue- towel-2-ply-100-virgin-pulppaper
Cleaning & Household,Naturals Washing Detergent Powder - Lemon & Chandan
Cleaning & Household,Anti-Bacterial Dishwash Bar Round
Cleaning & Household,"Ultra Liquid Vaporizer Mosquito Repellent Refills - Kills Dengue, Malaria, & Chikungunya Mosquitoes"
Cleaning & Household,"Kitchen Tissue Paper Roll/Napkin - 2-Ply, 100% Virgin Fibre, Soft & Absorbent"
Cleaning & Household,"Garbage Bags - Small, Green, 43 x 48 cm"
Cleaning & Household,"Pancha Deepa Oil - High Quality, Used For Lighting Diyas & Lamps"
Cleaning & Household,"Liquid Disinfectant for Floor Cleaner, Surface Disinfection , Personal Hygiene (Lime Fresh),"
Cleaning & Household,"Scrubber Combo Of Stainless Steel & Scrub Pad - Tough Stain Remover, Silver & Green"
Cleaning & Household,Pitambari Shining Powder for brass copper and aluminum articles - 1 KG Dishwashing Detergent
Cleaning & Household,Toilet Tissue Paper Roll - 3 Ply
Cleaning & Household,Disinfectant Surface & Floor Cleaner Liquid - Lavender
"Kitchen, Garden & Pets",Induction Bottom Stainless Steel Idli Cooker/Casserole - 20 cm
"Kitchen, Garden & Pets","Adult Dry Dog Food - Chicken & Vegetables, Balanced Nutrition, For Dogs' Overall Health"
"Kitchen, Garden & Pets","Chopping/Cutting Board - Bamboo Wood, 20x28 cm"
"Kitchen, Garden & Pets",Ultra Alkaline AA Batteries
"Kitchen, Garden & Pets",Adult Gravy Dog Food - Chicken & Liver Chunks In Gravy
"Kitchen, Garden & Pets","Dry Pet Food - For Adult Dogs, Meat & Rice"
"Kitchen, Garden & Pets",Flat Bottom Stainless Steel Saucepan - Size 11
"Kitchen, Garden & Pets",Adult Dry Dog Food - Chicken & Rice
"Kitchen, Garden & Pets",Carbon Zinc Battery Red HD AA 1015
"Kitchen, Garden & Pets",Stainless Steel Flat Bottom Tope - Size 9
"Kitchen, Garden & Pets","Dry Pet Food - For Adult Dogs, Chicken & Vegetables"
"Kitchen, Garden & Pets","Tea/ Coffee Ceramic Mug - With Lid/Coaster, Hand Crafted, Wave Blue"
"Kitchen, Garden & Pets",Deluxe Alpha Svachh Stainless Steel Spillage Control Pressure Cooker - Silver
"Kitchen, Garden & Pets",Ultra Alkaline AAA Batteries
"Kitchen, Garden & Pets",Clumping Lavender Fragrance Cat Litter For Multiple Cat
"Kitchen, Garden & Pets","Wet Cat Food - Adult, +1 year, Tuna In Jelly, For Balanced Nutrition & Shiny Coat"
"Kitchen, Garden & Pets","Wet Cat Food - 1+Years, Adult Cats, Tuna In Jelly Flavour, Balanced Nutrition"
"Kitchen, Garden & Pets","Dry Dog Food - Chicken & Milk, For Puppy"
"Kitchen, Garden & Pets",Pot Mix
"Kitchen, Garden & Pets","Pet Treat - For Puppy, Chicken Chunks in Gravy"
"Kitchen, Garden & Pets","Dry Cat Food - Tuna Flavour, For Adult Cats, +1 Year"
"Kitchen, Garden & Pets","Pet Food - For Adult Cats, Skipjack & Salmon"
"Kitchen, Garden & Pets","Dentastix Daily Oral Care - For Adult Medium Breed Dogs, -"
"Kitchen, Garden & Pets","Dry Dog Food - PRO, Expert Nutrition for Active Adult Dogs, 18 months onwards"
"Kitchen, Garden & Pets","Pet Food - For Adult Cats, Fish with Dry Bonito Flake"
"Kitchen, Garden & Pets","Stainless Steel Inner Lid Pressure Cooker - Induction Base, With Handle, Silver, HSS3W"
"Kitchen, Garden & Pets","Chhota Power Alkaline Battery - AAA, 1.5 V, Leak-Proof"
"Kitchen, Garden & Pets","Glass Jar - With Blue Lid, Square, Pantry/Cookie/Snacks"
"Kitchen, Garden & Pets",Maintenance Adult Dog Dry Food
"Kitchen, Garden & Pets",Meat & Rice Adult Dog Dry Food
"Kitchen, Garden & Pets",Carbon Zinc Battery Red AA 1015
"Kitchen, Garden & Pets","Dry Cat Food - Ocean Fish Flavour, For Adult Cats, +1 Year"
"Kitchen, Garden & Pets","Dry Cat Food - Junior Ocean Fish, For Kittens, 2-12 Months"
"Kitchen, Garden & Pets","Deluxe Granite Non Stick Cookware Set - Kadai 24 cm, Frypan 24 cm, Tawa 28 cm"
"Kitchen, Garden & Pets",Cat Treat - Tempting Tuna Flavour
"Kitchen, Garden & Pets","Hard Anodised Aluminium Non-Stick Tawa - 28 cm, 4.88 mm, with Handle, Q28"
"Kitchen, Garden & Pets",Ocean Fish Adult Cat Dry Food
"Kitchen, Garden & Pets",Carbon Zinc Battery Red AAA 1012
"Kitchen, Garden & Pets","Dentastix Daily Oral Care - For Adult Small Breed Dogs, -"
"Kitchen, Garden & Pets","Wet Cat Food - Adult Cats ,1+Years, Chicken in Gravy Flavour, Balanced Nutrition"
"Kitchen, Garden & Pets","Induction Base Non-Stick Flat/Dosa Tawa - Durable, 26 cm, Maroon"
"Kitchen, Garden & Pets","Gas Lighter - Stainless Steel, Long-Lasting"
"Kitchen, Garden & Pets",Carbon Zinc Battery Red HD AAA 1012
"Kitchen, Garden & Pets","Wet Cat Food - Kitten, 2-12 Months, Chicken In Gravy, Balanced Nutrition, Shiny Coat"
"Kitchen, Garden & Pets","Marble Chakla/Roti Maker, Pol Pat Jointless"
"Kitchen, Garden & Pets","PRO Dry Pet Food - For Adult, Small Breed Dogs, 9 Months Onwards, -"
"Kitchen, Garden & Pets","Meat Jerky - Roasted Lamb Flavor, High Protein"
"Kitchen, Garden & Pets","Classic Aluminium Inner Lid Pressure Cooker - Bakelite Handle, Silver, CL50"
"Kitchen, Garden & Pets",H2O Glass Water Bottle
"Kitchen, Garden & Pets",Dynamic Leakproof Containers/Tiffin Boxes
"Kitchen, Garden & Pets",Executive Borosilicate Glass Lunch Box Round
"Kitchen, Garden & Pets","Plastic Food Bag Clips - Multicoloured,  Maintain The Hygiene & Freshness Of Your Food"
"Kitchen, Garden & Pets","Dinner Set - Opalware, Tropical Lagoon, Dazzle, White"
Lunch Boxes & Bags,Executive Borosilicate Glass Lunch Box Round
Lunch Boxes & Bags,Slim High Borosilicate Bakeware Safe Glass Small Lunch Box - Clear
Lunch Boxes & Bags,Executive Stainless Steel Lunch/Tiffin Box With Containers & Cover - Green
Lunch Boxes & Bags,"Delicious Combo Stainless Steel Insulated Lunch/Tiffin Box - Containers & Tumbler, Blue"
